sample_idx,source_file,scale_km,offset_id,cell_rank,cell_lon_center,cell_lat_center,group_tag,algorithm,hv,nd_count,converge_best_obj1,converge_best_obj2,converge_mean_obj1,converge_mean_obj2,elapsed_sec
1000,dongguan.csv,5.0,1,41,113.949887065342,23.03426627484,dongguan.csv|s5.0|gx3|gy4,IMOGABKA-seed,0.9695958696038351,92,1.0513977576755157e-30,811200.0,21.347875794859,11027791.304347826,38.23772020000615
1000,dongguan.csv,5.0,1,41,113.949887065342,23.03426627484,dongguan.csv|s5.0|gx3|gy4,MOBKA,0.49518198736870245,10,0.08683541683612589,26692800.0,0.8043178702086914,31283760.0,6.016576800000621
1000,dongguan.csv,5.0,1,41,113.949887065342,23.03426627484,dongguan.csv|s5.0|gx3|gy4,NSGA2,0.9075705903036475,56,2.423273579667869,4161600.0,8.944019927426256,10612842.857142856,10.288774599990575
1000,dongguan.csv,5.0,1,41,113.949887065342,23.03426627484,dongguan.csv|s5.0|gx3|gy4,NSGA3,0.9049222835604195,45,2.045032424933535,4315200.0,7.676172992231255,12385760.0,10.512570800026879
1000,dongguan.csv,5.0,1,41,113.949887065342,23.03426627484,dongguan.csv|s5.0|gx3|gy4,MOEAD,0.8531599049887648,33,3.7577535235480517,6967200.0,8.427185859234399,11436000.0,4.940768200001912
1001,dongguan.csv,5.0,1,42,113.988742843519,23.0374001790325,dongguan.csv|s5.0|gx3|gy4,IMOGABKA-seed,0.9509517506363865,95,1.4560481208011236e-15,801600.0,18.50844438142724,12380336.842105264,39.61916010000277
1001,dongguan.csv,5.0,1,42,113.988742843519,23.0374001790325,dongguan.csv|s5.0|gx3|gy4,MOBKA,0.40663082791228766,7,0.0007227970824125193,26160000.0,0.5897650115566472,30938400.0,5.986622199998237
1001,dongguan.csv,5.0,1,42,113.988742843519,23.0374001790325,dongguan.csv|s5.0|gx3|gy4,NSGA2,0.8714001098699805,54,1.9138388745605446,4737600.0,7.487269925592193,12323511.111111112,10.357058900000993
1001,dongguan.csv,5.0,1,42,113.988742843519,23.0374001790325,dongguan.csv|s5.0|gx3|gy4,NSGA3,0.8732235050480252,51,2.217595430033164,4543200.0,7.3281094982421875,12759058.823529411,10.54901930000051
1001,dongguan.csv,5.0,1,42,113.988742843519,23.0374001790325,dongguan.csv|s5.0|gx3|gy4,MOEAD,0.780311373984146,27,3.114592957259457,8836800.0,6.8758194773520795,13373333.333333334,5.139242300007027
1002,dongguan.csv,5.0,1,43,114.084785251037,23.0051531500691,dongguan.csv|s5.0|gx4|gy3,IMOGABKA-seed,0.9619676947127277,97,5.04120919668997e-21,801600.0,15.5900957859755,13107092.783505155,38.55370320001384
1002,dongguan.csv,5.0,1,43,114.084785251037,23.0051531500691,dongguan.csv|s5.0|gx4|gy3,MOBKA,0.38675033488138444,6,0.4639169566781889,28730400.0,0.9353410613843535,30629200.0,5.810159599990584
1002,dongguan.csv,5.0,1,43,114.084785251037,23.0051531500691,dongguan.csv|s5.0|gx4|gy3,NSGA2,0.8797573676668444,56,1.6500642361452582,4934400.0,7.252730609144602,12459300.0,10.314192499994533
1002,dongguan.csv,5.0,1,43,114.084785251037,23.0051531500691,dongguan.csv|s5.0|gx4|gy3,NSGA3,0.8675552273182975,49,1.8559471091528068,5527200.0,5.921513438338685,14375706.122448979,10.412397400010377
1002,dongguan.csv,5.0,1,43,114.084785251037,23.0051531500691,dongguan.csv|s5.0|gx4|gy3,MOEAD,0.8461063466682764,29,3.884439804485792,6249600.0,9.206473146833927,10933158.620689655,4.7074013000237755
1003,dongguan.csv,5.0,1,44,113.693229554279,22.8462324998232,dongguan.csv|s5.0|gx1|gy2,IMOGABKA-seed,0.9626694785201038,92,3.023050813537577e-29,792000.0,16.452574988087612,12112173.913043479,37.2718603000103
1003,dongguan.csv,5.0,1,44,113.693229554279,22.8462324998232,dongguan.csv|s5.0|gx1|gy2,MOBKA,0.4808541838065597,6,0.37973792779820464,26704800.0,1.0580117599590713,29204800.0,5.859036200010451
1003,dongguan.csv,5.0,1,44,113.693229554279,22.8462324998232,dongguan.csv|s5.0|gx1|gy2,NSGA2,0.8960092372450263,56,1.7063920373973338,4418400.0,8.789572880260545,11992928.57142857,10.501874800014775
1003,dongguan.csv,5.0,1,44,113.693229554279,22.8462324998232,dongguan.csv|s5.0|gx1|gy2,NSGA3,0.8649147404952994,47,1.6394232093013905,6242400.0,4.653951132239317,15684000.0,10.7368685999827
1003,dongguan.csv,5.0,1,44,113.693229554279,22.8462324998232,dongguan.csv|s5.0|gx1|gy2,MOEAD,0.8458048652372788,23,3.2782424556845844,6979200.0,7.445438979849699,11321634.782608695,4.613833400013391
1004,dongguan.csv,5.0,1,45,113.696226653073,23.0825536341047,dongguan.csv|s5.0|gx1|gy4,IMOGABKA-seed,0.9577936759299757,94,1.1873449586904892e-33,768000.0,22.310405609131205,11202944.680851065,37.566544099972816
