sample_idx,source_file,offset_id,cell_rank,cell_lon_center,cell_lat_center,hv_IMOGABKA-seed,hv_MOBKA,hv_NSGA2,hv_NSGA3,hv_MOEAD,nd_IMOGABKA-seed,nd_MOBKA,nd_NSGA2,nd_NSGA3,nd_MOEAD,best_hv_algorithm,best_hv
1286,dongguan.csv,4,2,113.771973492824,22.7886523999003,0.8025199077944348,0.2718978662900635,0.7302523205952733,0.728928030457629,0.677687352891438,96,11,61,54,31,IMOGABKA-seed,0.8025199077944348
