4.2109035535767568e-22,45736800
1.9010621106898822e-17,41707200
7.5628876592432066e-11,39076800
7.5628876592485238e-11,39000000
1.2102594048971343e-07,37632000
1.2150026204844337e-07,36180000
5.0088542939667794e-07,34243200
9.9883343197643662e-07,32851200
4.5412937928453726e-05,28308000
4.5442422112831603e-05,28132800
4.585791107478831e-05,27828000
0.00018807653377632066,27415200
0.00018810609473777969,27208800
0.00018810609473778118,27064800
0.00086471140469271716,26188800
0.00087981679653687471,26044800
0.08294487021566313,23090400
0.11419965200946297,23080800
3.5896960105053051,18760800
3.616788223584543,18451200
3.6996549595043238,17937600
3.7014848961312734,17781600
4.0204886302393792,17546400
4.4318171063157177,16939200
4.55658809402905,16516800
4.5648196230931992,15993600
4.9007079318921347,15386400
4.9009888812352633,15256800
4.9907783456765058,14599200
4.9907783456778576,14460000
5.2322551130038724,14128800
5.4707594116210361,13663200
5.9298163708603608,12900000
6.4787341972712218,12628800
6.587255199230218,12110400
6.7190058992979083,11263200
7.5339594724661856,11028000
7.8193142549250387,10046400
8.0354648474363994,9391200
8.0404043973768715,9331200
8.4220029267988981,8985600
8.6368136499194375,8431200
9.2720488615168559,8078400
9.2987120283593026,7888800
9.9221535549628168,7504800
10.461031888714746,6976800
10.797806438071342,6936000
10.798535237941197,6540000
10.874439893069681,6528000
11.26556914593221,6280800
11.515035267073147,6144000
11.797446289275335,6019200
11.80744126283448,5841600
12.465329922141857,5779200
12.508148803461394,5503200
12.945797006272969,5448000
13.110002736539659,5256000
13.180378108804902,4680000
13.368450205018462,4471200
13.669121768231893,4464000
13.999744898971985,4188000
14.009065626015765,4044000
14.024898492232396,3945600
14.19712023463352,3871200
15.098613229256681,3868800
15.748402255322866,3763200
16.382455282714687,3744000
16.503616034214961,3528000
16.537906026585841,3336000
16.931936039251003,3292800
17.194380333346196,3223200
17.740031574962451,3112800
18.752326736051401,2680800
19.062041673184783,2673600
19.615461648310749,2306400
20.059525723588127,2251200
20.961513691704095,2200800
21.693941540443362,2164800
23.912494678466622,2155200
24.869216415642839,2136000
25.252511701521986,2088000
26.148448477639231,2076000
26.536068559888463,2052000
29.599658714967187,2028000
32.843762092145475,1968000
32.851890923704509,1881600
33.125162381733034,1764000
33.8633817831195,1728000
34.427655576967389,1716000
35.35680934140759,1704000
36.006238388263121,1694400
36.997285379602083,1692000
42.901945206980301,1660800
50.559034189987507,1648800
63.786452765755577,1620000
71.110704597462984,1608000
