1,4.9813989559423595,4053600,8.7506782707351451,10446288,34
2,4.173538999686432,4053600,9.1550555012303878,9520416,50
3,4.173538999686432,3820800,8.982512599350958,9591696,50
4,4.173538999686432,3820800,8.8964436664380795,9818400,50
5,3.7972195134747713,3820800,8.9747601091102709,9812496,50
6,3.7972195134747713,3372000,8.7889550121285396,10066704,50
7,3.7005403791605644,3372000,8.3910736778612094,10670544,50
8,3.6909135485424582,3372000,8.5197367140828764,10600416,50
9,3.6909135485424582,3372000,8.2953973887895405,10989504,50
10,3.5259917698306316,2822400,8.2796215618648361,11139888,50
11,3.2031495780315913,2822400,7.9308968246758802,11735280,50
12,3.2031495780315913,2803200,8.6674890339060688,11049648,50
13,3.1219001103233746,2659200,8.3758303957516809,11379360,50
14,2.9716971868710438,2083200,9.2651689978304503,11520336,50
15,2.9716971868710438,2083200,10.668478130545386,10913184,50
16,2.9716971868710438,2083200,12.20266458041473,10383216,50
17,2.9716971868710438,2083200,11.351328452765959,10477968,50
18,2.9716971868710438,2083200,10.945288268475288,10632048,50
19,2.9716971868710438,2083200,10.013331556578636,11015808,50
20,2.9379242111398112,2008800,12.009040834635671,10953744,50
21,2.9379242111398112,2008800,13.643517562750992,10589664,50
22,2.9379213243255009,2008800,16.152997955248612,9850128,50
23,2.8430935602879313,2008800,14.529568229733105,10191024,50
24,2.8430935602879313,2008800,14.889636042604241,10395312,50
25,2.8430935602879313,2008800,15.723362855599559,10563024,50
26,2.8430935602879313,2008800,18.200026238438284,9565584,50
27,2.8430935602879313,2008800,16.338761026871691,9800880,50
28,2.8430935602879313,2008800,15.184821395657156,10116960,50
29,2.8430935602879255,2008800,15.764243000757006,10121712,50
30,2.8430935602879255,1994400,18.846834043249288,9950208,50
