1,7.9459132104174186,10075200,11.483327260756043,11284128,37
2,7.5290995838251966,10075200,11.005729744226347,11191872,44
3,7.9459132104174186,10075200,11.27464837810397,11033808,47
4,7.9459132104174186,10075200,11.28461538602302,10988352,49
5,7.8657029937033958,10075200,11.254037480447105,11003712,50
6,7.8657029937033958,10075200,11.16067565527465,11036688,50
7,7.8657029937033958,10075200,11.52768027726543,11025456,47
8,7.8657029937033958,10075200,11.53174145322058,10996224,49
9,7.8657029937033958,10075200,11.607462140422944,10993248,49
10,7.8657029937033958,10075200,11.644805015848402,10967952,45
11,7.8657029937033958,10075200,11.630519525420517,10936416,48
12,7.8657029937033958,10075200,11.418226411892599,10918848,45
13,7.8657029937033958,10075200,11.318971480736655,10936224,45
14,7.8657029937033958,10075200,11.293024017495345,10871232,50
15,7.8657029937033958,9616800,11.145596450089311,10855056,47
16,7.8657029937033958,9616800,11.151723214246749,10842432,50
17,7.8657029937033958,9578400,11.175134363625016,10793328,35
18,7.8593997123308759,9578400,11.179829342706201,10790400,35
19,7.8588751677310587,9578400,11.064009389545099,10771680,36
20,7.8588751677310587,8704800,11.189011237939336,10524672,41
21,7.8588751677310587,8704800,11.118983489501835,10466496,46
22,7.8588751677310587,8704800,11.12291886441607,10422768,50
23,7.8588712710260928,8704800,11.126153175036698,10419936,50
24,7.8588712710260928,8704800,10.937491367575435,10442496,50
25,7.8588712710260928,8704800,10.82930740180168,10475664,50
26,7.8588712710260928,8704800,10.838504872451573,10432656,46
27,7.8588712710260928,8704800,10.845519405658496,10430832,49
28,7.8588712710260928,8704800,10.837063347016743,10441344,50
29,7.8588712710260928,8704800,10.837063347412304,10439472,50
30,7.4092165233290448,8704800,10.808356926384313,10468896,50
