station_index,lon,lat,choose_fee,slow,fast,ultra,total
14,113.79015493633952,22.7892891883289,360000.0,0,20,10,30
26,113.7598174128441,22.780716189602465,360000.0,0,20,10,30
21,113.76941660056663,22.785869818696874,360000.0,20,0,7,27
19,113.77494738648649,22.787926202702717,360000.0,0,20,0,20
44,113.74836722746781,22.799091643776812,360000.0,0,20,0,20
45,113.7798893257918,22.78913607239818,360000.0,0,20,0,20
30,113.78053612538228,22.805801366972478,360000.0,0,0,10,10
